Image,price,emi,a,size,b,c,society,d,location,possession,total_sqft,price_per_sqft,,description,image,e,agent,Title,cta,cta8
,3.25 Cr,EMI starts at 1.61 Lacs,,4 BHK ,,,"Sector 15, Nerul,Navi Mumbai",,,Build Up Area,2100 sq.ft,15.48 K/sq.ft,,"Check out this 4 BHK , Mumbai. This 4 BHK Villa is perfect for a modern-day lifestyle. Nerul is a promising location in Mumbai and this is one of the finest properties in the area. Buy this Villa for sale now. Residents in this property pay Rs 0 towards maintenance. This property is a modern-day abode, with 2100 Square feet built-up area. The unit has 4 bedrooms and 6 bathroom. Educational institutions are closeby with schools such as Kidzee, HTFE Solutions, and Apeejay Schools nearby. Healthcare centres such as Apollo Hospitals, Advanced Eye Hospital and Institute, and ...",,,Shiv,Housing Prime Agent,View Phone,Contact
,10.0 L,EMI starts at 5.30 K,,1 BHK,,,"Sai Krupa,Shiravane, Nerul,Navi Mumbai",,,Build Up Area,310 sq.ft,3.23 K/sq.ft,,,,,ANSS Land Developers,Housing Prime Agent,View Phone,Contact
,65.0 L,EMI starts at 34.42 K,,1 BHK,,,Sai dham,,"Sector 6, Nerul,Navi Mumbai",Build Up Area,400 sq.ft,16.25 K/sq.ft,,,,,Dream Home,Housing Prime Agent,View Phone,Contact
,1.25 Cr,EMI starts at 62.06 K,,2 BHK,,,Trimurti Tower,,"Sector 23, Nerul,Navi Mumbai",Build Up Area,1280 sq.ft,9.77 K/sq.ft,,"One of the finest property in Nerul is now available for sale. This is a 2 BHK Apartment. Make it yours now. It is on floor 9. It is a 10 storeyed building. The price of this Apartment is Rs 1.25 Cr. Other charges when you move into this property include maintenance, which is Rs 850. This Apartment is spacious with a built-up area of 1280 Square feet. The carpet area is 1050 Square feet. It is a North-East-facing property with a good view. There are 2 bedrooms and 2 bathroom. Lift facility is also available. This property is equipped with cctv facility. Other facilities include Gym. This prope...",,,Palm Beach Real Estate,Housing Prime Agent,View Phone,Contact
,2.13 Cr,EMI starts at 1.06 Lacs,,2 BHK,,,Omkar Planet,,"Sector 12, Nerul,Navi Mumbai",Build Up Area,1270 sq.ft,16.80 K/sq.ft,,"precisely planned with state of art facilities and exemplary quality standard . omkar planet  offer premium living of palm beach road belapur. design to sustain a fullfilling sense of commuinity and provider a deeper connection with nature. omkar planet offer its resident both the raw simplicity of a nature habitat alongside the pluse comford of high end living 
Live in a world of comfort and style at Omkar Planet located in Nerul, Mumbai Navi. Book your 2 BHK apartment now. Sprawling across a carpet area of 512.79 sq. ft, it is a new launch property available for Rs. 1.5 Crore.


The project ...",,,URBAN DEVELOPRES,Housing Expert,View Phone,Contact
,3.0 Cr,EMI starts at 1.49 Lacs,,4 BHK,,,Laxcon Tower,,"Sector 14, Nerul,Navi Mumbai",Build Up Area,2070 sq.ft,14.49 K/sq.ft,,"4 BHK Apartment for sale in Nerul, Mumbai - contact now, for details about the most coveted property. This 4 BHK unit is available in Nerul and offers a premium lifestyle at the best price. This property is in Laxcon Tower. It is a desired purchase for any homebuyer in Nerul. It is on floor 13. The total number of floors is 14. It is a good, spacious Apartment unit with carpet area of 1500 Square feet. The built-up area is 2070 Square feet. There are 4 bedrooms and 3 bathroom. The property is South-facing. This building is equipped with lift. This is a gated community. This property is at a wa...",,,Vikas Waghule,Housing Prime Agent,View Phone,Contact
,2.4 Cr,EMI starts at 1.19 Lacs,,4 BHK,,,"Sector 15, Nerul,Navi Mumbai",,,Build Up Area,2200 sq.ft,10.91 K/sq.ft,,"4 BHK Apartment for sale in Nerul, Navi Mumbai with modern-day amenities. The Apartment is in Nerul which is a promising investment destination in Navi Mumbai. This might be your chance to grab the best 4 BHK property for sale in Nerul. The property is on floor 2 and the total number of floors is 15. This 4 BHK Apartment is available at a reasonable price of Rs 2.4 Cr. Residents also need to pay maintenance charges of Rs 2000. It is a very spacious property, spread over 1600 Square feet. The built-up area is 2200 Square feet. This property has provision for 4 bathroom. It enjoys a strategic lo...",,,Realtevo Advisory Pvt Ltd,Housing Prime Agent,View Phone,Contact
,1.35 Cr,EMI starts at 67.02 K,,2 BHK,,,Mayuresh Enclave,,"Sector 20, Nerul,Navi Mumbai",Build Up Area,1050 sq.ft,12.86 K/sq.ft,,2 BHk specious Flat with great view of sunset and sea facing. with 2 car paking. 3 min walkable from nerul station. Hospital and school are very close. Price negotiable.,,,Mr. Vinay Bhulyan,Housing Prime Agent,View Phone,Contact
,6.5 Cr,EMI starts at 3.23 Lacs,,4 BHK,,,"Sector 28 Nerul ,Sector 28, Nerul,Navi Mumbai",,,Build Up Area,3600 sq.ft,18.05 K/sq.ft,,"4BHK FULLY FURNISHED FLAT
One flat per floor.
Excellent Interior.
Sector 28, Nerul. 
(Lake Facing) 
6.50Cr Negotiable.",,,A.Kadar Shaikh,Housing Prime Agent,View Phone,Contact
,87.0 L,EMI starts at 43.19 K,,1 BHK,,,"Sector 19, Nerul,Navi Mumbai",,,Build Up Area,550 sq.ft,15.82 K/sq.ft,,It is a spacious flat in a well maintained society in a very prime location. It has 1 covered parking.,,,Samit Hardasani,Housing Prime Agent,View Phone,Contact
,3.45 Cr,EMI starts at 1.71 Lacs,,3 BHK,,,Sagar Darshan Towers,,"Sector 18A, Nerul,Navi Mumbai",Build Up Area,1440 sq.ft,23.96 K/sq.ft,,"One of the finest property in Nerul is now available for sale. This is a 3 BHK Apartment. Make it yours now. It is on floor 5. It is a 14 storeyed building. The price of this Apartment is Rs 3.5 Cr. This Apartment is spacious with a built-up area of 1440 Square feet. There are 3 bedrooms and 3 bathroom. This property ensures you are a quick distance away from the city's best schools such as Kidzee, Wonderbuds International Preschool, and Vidyabhavan High School. It is also close to good and reputed hospitals like Apollo Hospitals, Advanced Eye Hospital and Institute, and NeuroGen Brain and Spi...",,,Ram Mohan Iyer,Housing Prime Agent,View Phone,Contact
,1.79 Cr,EMI starts at 88.87 K,,2 BHK,,,Omkar Planet,,"Sector 12, Nerul,Navi Mumbai",Build Up Area,1221 sq.ft,14.66 K/sq.ft,,"The locality houses some of the prominent temples of Mumbai such as Balaji temple, Mata Amritanandamayi Math, Sri Ayyappa temple and Sri Shaneeswara temple. The popularity of this place lies with the presence of well-designed garden that adds to the beauty of the place. One of the famous among them is the Rock Garden that comes loaded with mini- amphitheater, playground for children, sculptures made from rocks, botanical garden etc.

The Parsik hill located nearby serves as a good place for a pleasant outing. This hill gives the most mesmerizing view of entire stretch of Nerul, Belapur and Sea...",,,11Properties,Housing Prime Agent,View Phone,Contact
,2.0 Cr,EMI starts at 99.29 K,,2 BHK,,,Eiffel Tower,,"Sector 29, Nerul,Navi Mumbai",Build Up Area,1200 sq.ft,16.67 K/sq.ft,,2bhk flat in nerul Eiffel tower flat on 16th floor of 16 storey apartment ,,,Amit Kumar Goud,Housing Prime Agent,View Phone,Contact
,60.0 L,EMI starts at 31.77 K,,1 BHK,,,"Sector 27, Nerul,Navi Mumbai",,,Build Up Area,565 sq.ft,10.62 K/sq.ft,,Near seawoods station school Bus Stop market,,,Mr Amit,Housing Prime Agent,View Phone,Contact
,83.0 L,EMI starts at 41.21 K,,1 BHK,,,NavdurgaSociety,,"Sector 19A, Nerul,Navi Mumbai",Build Up Area,615 sq.ft,13.49 K/sq.ft,,"1 BHK Apartment for sale in Nerul, Mumbai with modern-day amenities. The Apartment is in Nerul which is a promising investment destination in Mumbai. This might be your chance to grab the best 1 BHK property for sale in Nerul. The property is on floor 3 and the total number of floors is 7. Residents also need to pay maintenance charges of Rs 1800. It is a very spacious property, spread over 410 Square feet. The built-up area is 615 Square feet. This property has provision for 2 bathroom. This property is auspiciously built and is North-East-facing. Lift is provided in this property. Other prov...",,,Sujata,Housing Prime Agent,View Phone,Contact
https://is1-3.housingcdn.com/01c16c28/cd4e81c70b9902a21f56816f8b5b0041/v0/medium/4_bhk_independent_house-for-sale-nerul-Navi+Mumbai-outside_view.jpg.webp,2.8 Cr,EMI starts at 1.39 Lacs,,4 BHK ,,,"Sector 21, Nerul,Navi Mumbai",,,Build Up Area,2200 sq.ft,12.73 K/sq.ft,,4bhk row house on sale very close to Dmart Nerul East. Excellent location with connectivity to rail and road. Its a very spacious row house with minimal loading. Excellent for self use. Well maintained. Price negotiable. ,,,Braj,Housing Prime Agent,View Phone,Contact
,38 L,EMI starts at 20.12 K,,,,,"Shilphata, Thane",,,Possession Starts,"Dec, 2021",7.88 K/sq.ft,,"Rera Id P51700006054 is for project MANSAROVAR RESIDENCY D WING. Mansarovar Residency is a residential cum commercial property which you can home with perfect peace of mind. Enjoy all the five star amenities within the place and in accordance with the perfect blessings of Nature. At Mansarovar Residency, you would cherish every moment which you spend with your loved ones. With high quality specifications and finishes that are truly uncompromisable, the project assures complete peace of mind to its residents. Rich with plenty of clean air and light, the place allows you to submerge in the pleas...",,,Kiran Realty,Developer,View Phone,Contact
,5.5 Cr,EMI starts at 2.73 Lacs,,4 BHK,,,"Sector 28 nerul,Sector 15, Nerul,Navi Mumbai",,,Build Up Area,2600 sq.ft,21.15 K/sq.ft,,Avaiable on sale 4 bhk ready to move in luxurious apartment at nerul Navi Mumbai marvellous interiors unused new flat first sale ,,,Mukesh Lakhani,Housing Prime Agent,View Phone,Contact
,2.2 Cr,EMI starts at 1.09 Lacs,,3 BHK,,,Army Co-operative Housing Society,,"Sector 9, Nerul,Navi Mumbai",Build Up Area,1260 sq.ft,17.46 K/sq.ft,,Available 3 BHK flat with servant room approx 16 square feet built up area approx 1000 carpet area G+8 storey building 6th floor flat Army -cooperative Housing Colony Sector 09 Nerul  nearby DY Patil Hospital college Ayyappan Temple Shani Mandir Temple Navi Mumbai for more details call me Vikas..... ,,,Vakratunda Enterprises,Housing Prime Agent,View Phone,Contact
,1.4 Cr,EMI starts at 69.50 K,,2 BHK,,,Balaji Kalash,,"Sector 22, Nerul,Navi Mumbai",Build Up Area,900 sq.ft,15.55 K/sq.ft,,"Property for sale in Nerul, Mumbai. This 2 BHK Apartment is located in Mumbai's most promising location. It is on floor 8. The total number of floors in this building is 15. This Apartment's price is Rs 1.4 Cr. This Apartment is a spacious unit, with carpet area of 900 Square feet and is ideal for families. The built-up area is 900 Square feet. The property has 2 bedrooms and 2 bathroom. This unit enjoys a good view and is a East facing property. This residential building in Nerul, Mumbai has lift facility. Other amenities include Garden, Intercom. This property also enjoys power backup facili...",,,Sanjiv Aggarwal,Housing Prime Agent,View Phone,Contact
,1.6 Cr,EMI starts at 79.43 K,,2 BHK,,,OM Siddhi Tower CHS,,"Sector 27, Nerul,Navi Mumbai",Build Up Area,1080 sq.ft,14.81 K/sq.ft,,"Check out this 2 BHK Apartment for sale in Nerul, Navi Mumbai. This 2 BHK Apartment is perfect for a modern-day lifestyle. Nerul is a promising location in Navi Mumbai and this is one of the finest properties in the area. Buy this Apartment for sale now. It is located on floor 4. The total number of floors in this project is 7. The property's price is Rs 1.6 Cr. Residents in this property pay Rs 2500 towards maintenance. This property is a modern-day abode, with 1080 Square feet built-up area. The carpet-area is 800 Square feet. It is a North-facing property. The unit has 2 bedrooms and 2 bath...",,,Anurag Mishra,Housing Prime Agent,View Phone,Contact
,2.5 Cr,EMI starts at 1.24 Lacs,,3 BHK,,,L And T Seawoods Residences North Towers,,"Sector 28, Nerul,Navi Mumbai",Build Up Area,1860 sq.ft,13.44 K/sq.ft,,"Investors flat,  zero Brokerage Charge, Urgent Deal. ",,,FLATVILA.COM,Housing Prime Agent,View Phone,Contact
,2.45 Cr,EMI starts at 1.22 Lacs,,3 BHK,,,Moreshwar 19 East,,"Sector 19, Nerul,Navi Mumbai",Build Up Area,1350 sq.ft,18.15 K/sq.ft,,"Stamp Duty, Registration & Floor Rise Amount Excluded
Moreshwar 19 East in Nerul, Mumbai Navi by Moreshwar Developers is a residential project.

The project offers Apartment with perfect combination of contemporary architecture and features to provide comfortable living.
",,,Jayawant Jadhav,Housing Prime Agent,View Phone,Contact
,1.41 Cr,EMI starts at 70.00 K,,2 BHK,,,Ahuja Kanchan Tower,,"Sector 25, Nerul,Navi Mumbai",Build Up Area,1150 sq.ft,12.26 K/sq.ft,,"Best 2 BHK Apartment for modern-day lifestyle is now available for sale. Grab this 2 BHK property for sale in one of Navi Mumbai's top location, Nerul. It is situated on floor 2. The total number of floors in this Apartment is 9. Monthly maintenance costs Rs 3500. The carpet area of this unit is 830 Square feet. The built-up area is 1150 Square feet. There are 2 bedrooms and 2 bathroom. It is an ideal location for young families with kids, as this property is close to Star Acting Academy, KIDS WORLD -PLAYSCHOOL IN NERUL, MUMBAI, and Canopy High Preschool and Learning Centre. Healthcare facilit...",,,Anam Enterprises,Housing Prime Agent,View Phone,Contact
,10.0 Cr,EMI starts at 4.96 Lacs,,4 BHK,,,Maithili Emerald Bay,,"Sector 14, Nerul,Navi Mumbai",Build Up Area,3880 sq.ft,25.77 K/sq.ft,,"Available Luxurious 4bhk semi furnished flat on sale in one of the best location in Nerul, Navi Mumbai . It has swimming pool , reading lounge , terrace garden , waiting lounge , table tennis , 24x7 security , club house , 24/7 power backup , gymnasium , 24/7 water supply , landscape garden , lift ( s ) , car parking , carom , fire fighting systems in the society . ",,,Philomeena Dhoke,Housing Prime Agent,View Phone,Contact
,65.0 L,EMI starts at 34.42 K,,1 BHK,,,"Om arcet,Sector 20, Nerul,Navi Mumbai",,,Build Up Area,550 sq.ft,11.82 K/sq.ft,,"1 Bhk Fast floor lift bike parking
Security  Gard 
24s water
Good location 
Balkany 
",,,Arvind Pasare,Housing Prime Agent,View Phone,Contact
,1.7 Cr,EMI starts at 84.40 K,,2 BHK,,,Laxcon Tower,,"Sector 14, Nerul,Navi Mumbai",Build Up Area,1170 sq.ft,14.53 K/sq.ft,,,,,Yuvraj,Housing Prime Agent,View Phone,Contact
,1.5 Cr,EMI starts at 74.47 K,,2 BHK,,,"Codename kamdhenu ,Sector 15, Nerul,Navi Mumbai",,,Build Up Area,1260 sq.ft,11.90 K/sq.ft,,"Located on prime location,near to station few units left ",,,Swapnil Ghodake,Housing Prime Agent,View Phone,Contact
,38.0 L,EMI starts at 20.12 K,,1 BHK,,,"Sector 15, Nerul,Navi Mumbai",,,Build Up Area,350 sq.ft,10.86 K/sq.ft,," 1 BHK Flat for Sale in  NERUL Sector 23.Ground + 03 Price are 3800000+taxes,storey residential cum commercial project. Amenities like Natural light & Power backup for common lights & lift in the project,  is also plan by Navi Mumbai Best city. Close to  nerul railway station & Reliance SEZ, Excellent connectivity to Palm Beach Road and Mumbai Pune Express Highway & belapur  uran road highway & Proposed Navi Mumbai International Airport  . 
",,,Shree Sai Enterprises,Housing Prime Agent,View Phone,Contact
,55.0 L,EMI starts at 29.13 K,,1 BHK,,,"Sector 28, Nerul,Navi Mumbai",,,Build Up Area,550 sq.ft,10.00 K/sq.ft,,One of the finest property in Nerul is now available for sale. This is a 1 BHK Apartment. Make it yours now. It is on floor 1. It is a 7 storeyed building. The price of this Apartment is Rs 55.0 L. This Apartment is spacious with a built-up area of 550 Square feet. There are 1 bedroom and 2 bathroom. Lift facility is also available. This is a gated community. This property is equipped with cctv facility. Other facilities include Garden. This property also enjoys power backup facility. This project has regular water supply. This property ensures you are a quick distance away from the city's bes...,,,Mama's Real East,Housing Prime Agent,View Phone,Contact
,98.0 L,EMI starts at 48.65 K,,3 BHK,,,Kshir Sagar,,"Sector 23, Nerul,Navi Mumbai",Build Up Area,1200 sq.ft,8.17 K/sq.ft,,"3 BHK flat for sale through BANK AUCTION in NERULE SECTOR 23 this is prime location property connected to all basic need and amenity like school, collage, hospital, market and mall, all major daily need is close to flat, best for investment, residence and rental income purpose,

NOTE: THIS IS BANK AUCTION PROPERTY IS ALREADY 40% LESS THEN MARKET VALUE. 
             MEMBERSHIP FOR BANK AUCTION IS COMPULSORY TO BUY BANK AUCTION PROPERTY 
            FOR MEMBERSHIP ENROLMENT AND MORE DETAILS  PLEASE CONTACT IMMEDIATE.

",,,FIRST HOME .,Housing Prime Agent,View Phone,Contact
,60.0 L,EMI starts at 31.77 K,,1 BHK,,,"Sector 10 Nerul ,Sector 10, Nerul,Navi Mumbai",,,Build Up Area,575 sq.ft,10.43 K/sq.ft,,"Check out this 1 BHK Apartment for sale in Nerul, Navi Mumbai. This 1 BHK Apartment is perfect for a modern-day lifestyle. Nerul is a promising location in Navi Mumbai and this is one of the finest properties in the area. Buy this Apartment for sale now. It is located on floor 1. The total number of floors in this project is 3. The property's price is Rs 60.0 L. Residents in this property pay Rs 200 towards maintenance. This property is a modern-day abode, with 575 Square feet built-up area. The unit has 1 bedroom and 1 bathroom. It is a safe surrounding with cctv facility. Other facilities in...",,,B. M. Sawant,Housing Prime Agent,View Phone,Contact
